index,id,street,code_muni,process,stnd_addr_index,dataset,original_street_name,jaro_distance,housenumber
966785,279480082,Rua Regina Helena,3167202.0,2,762,street_data,Regina Helena,,
157036,91652467,Rua Santa Juliana,3167202.0,2,763,street_data,Santa Juliana,,
580364,196164423,Rua Peru,3557105.0,2,764,street_data,Peru,,
1810455,593138077,Rua Orlando Minhoto,3557105.0,2,765,street_data,Orlando Minhoto,,
580033,196163658,Rua Oito de Agosto,3557105.0,2,766,street_data,Oito de Agosto,,
580091,196163755,Rua Tietê,3557105.0,2,767,street_data,Tietê,,
580390,196164473,Rua Sete de Setembro,3557105.0,2,769,street_data,Sete de Setembro,,
0,74354743,Rua Santa Rita da Ceasa,2927408.0,3,770,street_data,Santa Rita dos Fiaes,1.0,
103100,49395013,Ladeira Cônego Pereira,2927408.0,2,771,street_data,Cônego Pereira,,
134084,76613486,Rua Luís Viana Filho,2927408.0,2,774,street_data,Luís Viana Filho,,
104826,49856754,Rua José Pedreira,2927408.0,2,775,street_data,José Pedreira,,
132042,74128843,Rua Euler de Pereira Cardoso,2927408.0,2,777,street_data,Euler de Pereira Cardoso,,
132266,74202469,Rua E,2927408.0,2,778,street_data,E,,
0,391214928,Rua Priscilinho,2927408.0,3,779,street_data,Priscilino,0.996969696969697,
31660,30825468,Rua Visconde de Itaborahy,2927408.0,2,781,street_data,Visconde de Itaborahy,,
184457,102630336,Rua Princesa Leopoldina,2927408.0,2,783,street_data,Princesa Leopoldina,,
155887,90832054,Rua Neuza Mendes Barbosa,2927408.0,2,784,street_data,Neuza Mendes Barbosa,,
1873565,656635196,Rua São Policarpo,2927408.0,2,785,street_data,São Policarpo,,
0,391472146,Rua Souza Goes,2927408.0,3,786,street_data,Souza Góes,0.98,
134084,76613486,Rua Luís Viana Filho,2927408.0,2,787,street_data,Luís Viana Filho,,
0,391421313,Rua Antônio Campelo,2927408.0,3,788,street_data,Antônia Coelho,0.9624420024420024,
132407,74349028,Avenida Aliomar Baleeiro,2927408.0,2,789,street_data,Aliomar Baleeiro,,
0,73519266,Rua Joana d'Arc,2927408.0,3,790,street_data,Joana D Arc,0.9515151515151515,
102632,49304764,Rua Antônio Casaes,2927408.0,2,791,street_data,Antônio Casaes,,
86318,46520816,Rua Santa Cecília,2927408.0,2,793,street_data,Santa Cecília,,
299045,145580309,Rua Santa Bárbara,2927408.0,2,794,street_data,Santa Bárbara,,
297980,145303043,Avenida Altair,2927408.0,2,795,street_data,Altair,,
1389394,391470955,Rua Teles,2927408.0,2,796,street_data,Teles,,
170771,96004281,Rua da Palestina,2927408.0,2,797,street_data,da Palestina,,
132407,74349028,Avenida Aliomar Baleeiro,2927408.0,2,798,street_data,Aliomar Baleeiro,,
96877,48623246,Rua Coréia do Norte,2927408.0,2,800,street_data,Coréia do Norte,,
99005,48846381,Rua Pacífico Pereira,2927408.0,2,801,street_data,Pacífico Pereira,,
81319,44660071,Rua Aracaju,2927408.0,2,803,street_data,Aracaju,,
165320,94481662,Rua do Progresso,2927408.0,2,804,street_data,do Progresso,,
134072,76613414,Rua Domingos Silva,2927408.0,2,805,street_data,Domingos Silva,,
0,53621223,Rua Osvaldo Fahel,2927408.0,3,806,street_data,Osvaldo Neves,0.958974358974359,
115393,53570066,Rua Boa Vista,2927408.0,2,808,street_data,Boa Vista,,
155343,90622301,Rua General Bráulio Guimarães,2927408.0,2,810,street_data,General Bráulio Guimarães,,
180959,99749130,Rua Leal,2927408.0,2,811,street_data,Leal,,
1394035,394038114,Rua Clemente Mariani,2927408.0,2,812,street_data,Clemente Mariani,,
90861,48199567,Rua Bahia,2927408.0,2,815,street_data,Bahia,,
299045,145580309,Rua Santa Bárbara,2927408.0,2,818,street_data,Santa Bárbara,,
1387595,391134987,Rua Voluntários da Pátria,2927408.0,2,819,street_data,Voluntários da Pátria,,
0,46348176,Avenida Afrânio Peixoto,2927408.0,3,820,street_data,Afrânio Peixoto,1.0,
1877793,660352152,Rua Filhas de Maria,2927408.0,2,822,street_data,Filhas de Maria,,
181178,99863472,Rua Teódulo de Albuquerque,2927408.0,2,823,street_data,Teódulo de Albuquerque,,
163263,93816596,Avenida Edgard Santos,2927408.0,2,824,street_data,Edgard Santos,,
298071,145336232,Rua Professor Isaías Alves de Almeida,2927408.0,2,825,street_data,Professor Isaías Alves de Almeida,,
1873033,656617211,Rua da Rocinha,2927408.0,2,826,street_data,da Rocinha,,
31388,30765289,Avenida Juracy Magalhães Júnior,2927408.0,2,827,street_data,Juracy Magalhães Júnior,,
132197,74202266,Rua Barbosa Lima Sobrinho,2927408.0,2,830,street_data,Barbosa Lima Sobrinho,,
1913379,680242269,Rua Guatarana,2927408.0,2,831,street_data,Guatarana,,
1387916,391260118,Travessa do Coqueiro,2927408.0,2,832,street_data,do Coqueiro,,
0,48846533,Rua Ruy Barbosa,2927408.0,3,833,street_data,Rui Barbosa,0.9515151515151515,
1420688,403194369,Rua dos Pintassilgos,2927408.0,2,834,street_data,dos Pintassilgos,,
1389025,391421313,Rua Antônio Campelo,2927408.0,2,835,street_data,Antônio Campelo,,
115524,53577208,Rua Princesa Isabel,2927408.0,2,836,street_data,Princesa Isabel,,
1562493,463054746,Rua Plínio Moscoso,2927408.0,2,838,street_data,Plínio Moscoso,,
1315347,374363689,Rua Teodoro Sampaio,2927408.0,2,839,street_data,Teodoro Sampaio,,
98184,48664511,Rua São Jorge,2927408.0,2,840,street_data,São Jorge,,
162187,93363743,Rua Sandra Machado,2927408.0,2,843,street_data,Sandra Machado,,
102522,49285559,Rua Barão do Triunfo,2927408.0,2,845,street_data,Barão do Triunfo,,
138771,81222982,Rua do Progressista,2927408.0,2,849,street_data,do Progressista,,
115385,53569657,Rua da Tranquilidade,2927408.0,2,851,street_data,da Tranquilidade,,
141327,83665947,Rua Machado Monteiro,2927408.0,2,855,street_data,Machado Monteiro,,
0,68922443,Avenida Caminho da Areia,2927408.0,3,856,street_data,Caminho de Areia,0.9924999999999999,
0,48654534,Rua Nossa Senhora do Socorro,2927408.0,3,857,street_data,Nossa Senhora de Guadalupe,1.0,
90907,48201475,Rua Eduardo Diniz Gonçalves,2927408.0,2,858,street_data,Eduardo Diniz Gonçalves,,
169799,95845982,Rua Pastor Rodrigues Santana,2927408.0,2,861,street_data,Pastor Rodrigues Santana,,
96860,48623184,Rua Caetité,2927408.0,2,862,street_data,Caetité,,
809268,242607436,Rua Sérgio Cardoso,2927408.0,2,863,street_data,Sérgio Cardoso,,
0,179220255,Rua da Boa Viagem,2927408.0,3,864,street_data,da Boa Vista,0.9867521367521368,
96887,48623260,Rua Senhor do Bonfim,2927408.0,2,866,street_data,Senhor do Bonfim,,
126020,68827900,Rua São Domingos,2927408.0,2,867,street_data,São Domingos,,
1873581,656635216,Rua Amapá,2927408.0,2,868,street_data,Amapá,,
146145,86552693,Rua 3 de Dezembro,2927408.0,2,872,street_data,3 de Dezembro,,
0,48826205,Rua Bolivar Saback,2927408.0,3,873,street_data,Bolívar Saback,0.9666666666666667,
1124636,316976542,Rua Tira Chapéu,2927408.0,2,875,street_data,Tira Chapéu,,
103099,49395011,Rua Doutor Genésio Salles,2927408.0,2,876,street_data,Doutor Genésio Salles,,
98985,48846282,Rua Flórida,2927408.0,2,877,street_data,Flórida,,
141320,83665940,Rua Monteiro Lobato,2927408.0,2,878,street_data,Monteiro Lobato,,
170794,96004346,Rua Sergimirim,2927408.0,2,882,street_data,Sergimirim,,
1389297,391468578,Rua Vandick Reidner,2927408.0,2,884,street_data,Vandick Reidner,,
155399,90624797,Rua Vicente Batalha,2927408.0,2,885,street_data,Vicente Batalha,,
115701,53621380,Rua 7 de Setembro,2927408.0,2,886,street_data,7 de Setembro,,
115337,53568825,Rua Soldado Cosme Henrique dos Santos,2927408.0,2,888,street_data,Soldado Cosme Henrique dos Santos,,
1817980,604043248,Rua San Martin,2927408.0,2,889,street_data,San Martin,,
132341,74267077,Rua Sargento Astrolábio,2927408.0,2,890,street_data,Sargento Astrolábio,,
0,81222759,Rua Direta Da Gomela,2927408.0,3,891,street_data,Direta De Pau Da Lima,0.9518467643467644,
1898525,670112072,Rua Candinho Fernandes,2927408.0,2,892,street_data,Candinho Fernandes,,
96915,48623813,Rua Natal,2927408.0,2,893,street_data,Natal,,
952570,276505840,Rua Uruçuca,2927408.0,2,894,street_data,Uruçuca,,
187549,104699323,Rua Direta da Palestina,2927408.0,2,895,street_data,Direta da Palestina,,
1761084,555809885,Rua Maria Antonieta,2927408.0,2,896,street_data,Maria Antonieta,,
170771,96004281,Rua da Palestina,2927408.0,2,897,street_data,da Palestina,,
1400079,395848938,Avenida Conselheiro Zacarias,2927408.0,2,898,street_data,Conselheiro Zacarias,,
141268,83631557,Rua do Uruguay,2927408.0,2,899,street_data,do Uruguay,,
297609,145053719,Rua Santa Rita de Cássia,2927408.0,2,903,street_data,Santa Rita de Cássia,,
0,149080488,Avenida 39 A,3134202.0,3,905,street_data,39 A,1.0,
1176611,331444846,Rua Coronel Joaquim Carvalho,3134202.0,2,906,street_data,Coronel Joaquim Carvalho,,
0,331441564,Rua Cristina França diniz,3134202.0,3,907,street_data,Cristina Franca Diniz,1.0,
1179239,332185996,Rua Fernando Santiago,3134202.0,2,909,street_data,Fernando Santiago,,
1170254,329865031,Rua Benjamim Dias Barbosa,3134202.0,2,910,street_data,Benjamim Dias Barbosa,,
0,333057597,Rua Maria Nery de Carvalho,3134202.0,3,912,street_data,Maria Nery De Carvalho,1.0,
13154,27806462,Rua São Francisco,4314902.0,2,917,street_data,São Francisco,,
1141662,321457779,Rua Espírito Santo,4314902.0,2,918,street_data,Espírito Santo,,
22246,29094989,Rua C,4314902.0,2,919,street_data,C,,
55408,38092290,Avenida Vicente Monteggia,4314902.0,2,920,street_data,Vicente Monteggia,,
53149,37238533,Rua São Guilherme,4314902.0,2,921,street_data,São Guilherme,,
11206,27082347,Avenida Sertório,4314902.0,2,922,street_data,Sertório,,
0,29168855,Rua Golda Meier,4314902.0,3,923,street_data,Golda Meir,0.996969696969697,
26716,30057387,Rua do Canto,4314902.0,2,924,street_data,do Canto,,
10953,27054821,Rua Veador Porto,4314902.0,2,926,street_data,Veador Porto,,
242262,128921591,Rua Darcy Fagundes,4314902.0,2,927,street_data,Darcy Fagundes,,
14431,28234048,Avenida do Forte,4314902.0,2,929,street_data,do Forte,,
566090,191810955,Rua Doutor Barcelos,4314902.0,2,930,street_data,Doutor Barcelos,,
27704,30176370,Avenida Frei Caneca,4314902.0,2,931,street_data,Frei Caneca,,
662703,219722640,Beco Souza Costa,4314902.0,2,933,street_data,Souza Costa,,
52585,37017073,Rua Borborema,4314902.0,2,934,street_data,Borborema,,
1003057,288143102,Rua Doutor Otávio Santos,4314902.0,2,935,street_data,Doutor Otávio Santos,,
664836,220083133,Rua Barbedo,4314902.0,2,936,street_data,Barbedo,,
11882,27370821,Rua Ferreira Viana,4314902.0,2,938,street_data,Ferreira Viana,,
15099,28475537,Rua Visconde do Herval,4314902.0,2,939,street_data,Visconde do Herval,,
22530,29106958,Rua Lauro Rodrigues,4314902.0,2,941,street_data,Lauro Rodrigues,,
0,38744197,Rua Coronel Otaviano Pinto Soares,4314902.0,3,942,street_data,Coronel Octaviano Pinto Soares,0.9988888888888889,
1003389,288207499,Avenida Celestino Bertolucci,4314902.0,2,943,street_data,Celestino Bertolucci,,
11325,27126786,Praça Osvaldo Cruz,4314902.0,2,944,street_data,Osvaldo Cruz,,
663288,219771075,Rua Bom Jesus,4314902.0,2,945,street_data,Bom Jesus,,
11742,27318664,Rua Marquês do Herval,4314902.0,2,946,street_data,Marquês do Herval,,
10898,27028095,Rua Duque de Caxias,4314902.0,2,947,street_data,Duque de Caxias,,
0,28211999,Rua Doutor Alberto Barbosa,4314902.0,3,948,street_data,Doutor Aldo Wildt,0.9708778966131908,
15710,28663684,Rua Professor Cristiano Fischer,4314902.0,2,949,street_data,Professor Cristiano Fischer,,
20008,29046501,Rua Monte Flor,4314902.0,2,950,street_data,Monte Flor,,
23253,29169369,Rua Domênico Feoli,4314902.0,2,951,street_data,Domênico Feoli,,
10900,27028143,Rua Demétrio Ribeiro,4314902.0,2,952,street_data,Demétrio Ribeiro,,
27323,30141614,Rua Cristo Rei,4314902.0,2,953,street_data,Cristo Rei,,
695376,223346258,Rua Professor Henrique Desjardins,4314902.0,2,954,street_data,Professor Henrique Desjardins,,
51514,35336145,Rua Dolores Duran,4314902.0,2,955,street_data,Dolores Duran,,
10711,26936215,Avenida João Pessoa,4314902.0,2,956,street_data,João Pessoa,,
11720,27317926,Rua Félix da Cunha,4314902.0,2,957,street_data,Félix da Cunha,,
54386,37741988,Avenida Teresópolis,4314902.0,2,958,street_data,Teresópolis,,
0,29191815,Rua Euclides Trichtes,4314902.0,3,960,street_data,Euclides Da Cunha,0.9725490196078431,
11206,27082347,Avenida Sertório,4314902.0,2,962,street_data,Sertório,,
10711,26936215,Avenida João Pessoa,4314902.0,2,963,street_data,João Pessoa,,
422259,166118432,Rua Doutor Júlio Teixeira,4314902.0,2,965,street_data,Doutor Júlio Teixeira,,
11391,27183771,Avenida Economista Nilo Wulff,4314902.0,2,967,street_data,Economista Nilo Wulff,,
27084,30105142,Rua Alberto Silva,4314902.0,2,968,street_data,Alberto Silva,,
537814,184698340,Rua Doutor Armando Barbedo,4314902.0,2,969,street_data,Doutor Armando Barbedo,,
90735,48158098,Rua Jerônimo Coelho,4314902.0,2,970,street_data,Jerônimo Coelho,,
994408,286524286,Avenida Presidente Vargas,4314902.0,2,971,street_data,Presidente Vargas,,
667761,220814817,Rua Barão de Bagé,4314902.0,2,972,street_data,Barão de Bagé,,
25307,29219851,Rua Doutor Vargas Neto,4314902.0,2,975,street_data,Doutor Vargas Neto,,
11205,27082340,Avenida Assis Brasil,4314902.0,2,977,street_data,Assis Brasil,,
54404,37742014,Rua Octávio de Souza,4314902.0,2,978,street_data,Octávio de Souza,,
13147,27806400,Rua Vicente da Fontoura,4314902.0,2,979,street_data,Vicente da Fontoura,,
13341,27882470,Rua Alberto Torres,4314902.0,2,980,street_data,Alberto Torres,,
10681,26786712,Avenida Bento Gonçalves,4314902.0,2,981,street_data,Bento Gonçalves,,
128492,70007513,Avenida Bagé,4314902.0,2,982,street_data,Bagé,,
56769,38460790,Rua Nossa Senhora Aparecida,4314902.0,2,983,street_data,Nossa Senhora Aparecida,,
13664,28068993,Avenida Itajaí,4314902.0,2,984,street_data,Itajaí,,
15431,28620907,Rua Oscar Schneider,4314902.0,2,985,street_data,Oscar Schneider,,
151096,88608989,Avenida da Serraria,4314902.0,2,986,street_data,da Serraria,,
15441,28620932,Rua Professor Manoel Lobato,4314902.0,2,987,street_data,Professor Manoel Lobato,,
20525,29077350,Rua Oliveira Lopes,4314902.0,2,988,street_data,Oliveira Lopes,,
13147,27806400,Rua Vicente da Fontoura,4314902.0,2,989,street_data,Vicente da Fontoura,,
54208,37721535,Rua Heráclito Graça,4314902.0,2,990,street_data,Heráclito Graça,,
261593,131995279,Rua São Simão,4314902.0,2,991,street_data,São Simão,,
10685,26786768,Estrada João de Oliveira Remião,4314902.0,2,992,street_data,João de Oliveira Remião,,
11506,27232040,Rua Coronel João Corrêa,4314902.0,2,993,street_data,Coronel João Corrêa,,
0,29064842,Rua Edir Machado,4314902.0,3,994,street_data,Edyr Machado,0.9555555555555555,
261577,131975115,Rua Botafogo,4314902.0,2,995,street_data,Botafogo,,
19988,29046336,Avenida Bernardi,4314902.0,2,996,street_data,Bernardi,,
22440,29106338,Beco José Paris,4314902.0,2,997,street_data,José Paris,,
54016,37581452,Rua Dona Veva,4314902.0,2,998,street_data,Dona Veva,,
702306,223622683,Rua Heitor Souto,4314902.0,2,999,street_data,Heitor Souto,,
0,29046904,Rua José Maurício,4314902.0,3,1001,street_data,José Madrid,0.951048951048951,
53291,37300974,Rua Soldado José da Silva,4314902.0,2,1002,street_data,Soldado José da Silva,,
0,29017914,Acesso 6,4314902.0,3,1003,street_data,Acesso A 3,0.9575,
24116,29192412,Avenida Engenheiro Francisco Rodolfo Simch,4314902.0,2,1004,street_data,Engenheiro Francisco Rodolfo Simch,,
19806,29017799,Rua B,4314902.0,2,1005,street_data,B,,
13146,27806390,Avenida Venâncio Aires,4314902.0,2,1006,street_data,Venâncio Aires,,
90716,48151314,Rua Ramiro Barcelos,4314902.0,2,1007,street_data,Ramiro Barcelos,,
27617,30175611,Rua Jardim Vitória,4314902.0,2,1008,street_data,Jardim Vitória,,
56781,38483831,Rua Barão do Amazonas,4314902.0,2,1009,street_data,Barão do Amazonas,,
13553,28005882,Avenida Viena,4314902.0,2,1010,street_data,Viena,,
13834,28083909,Rua Gaston Englert,4314902.0,2,1011,street_data,Gaston Englert,,
739425,229038416,Rua Pinto Bandeira,4314902.0,2,1012,street_data,Pinto Bandeira,,
212,4543451,Rua Expedicionário Celso Racioppi,3106200.0,2,1013,street_data,Expedicionário Celso Racioppi,,
14823,28443957,Rua Serra da Mantiqueira,3106200.0,2,1014,street_data,Serra da Mantiqueira,,
2041,8107804,Rua Campestre,3106200.0,2,1015,street_data,Campestre,,
3085,9704096,Rua Euclides da Cunha,3106200.0,2,1016,street_data,Euclides da Cunha,,
15291,28576686,Rua Trinta e Quatro,3106200.0,2,1017,street_data,Trinta e Quatro,,
16741,28798640,Rua Ana Paula de Jesus,3106200.0,2,1018,street_data,Ana Paula de Jesus,,
480280,173056659,Rua Real Grandeza,3106200.0,2,1019,street_data,Real Grandeza,,
1270,5060449,Rua Álvares Maciel,3106200.0,2,1020,street_data,Álvares Maciel,,
23886,29182639,Rua Minas Novas,3106200.0,2,1021,street_data,Minas Novas,,
26691,2997127534.0,Rua da Bahia,3106200.0,1,1022,points_data,da Bahia,,2465
3019,9677647,Rua Benjamim Jacob,3106200.0,2,1023,street_data,Benjamim Jacob,,
2441,8662646,Rua Castigliano,3106200.0,2,1024,street_data,Castigliano,,
17791,28832130,Rua Porto Velho,3106200.0,2,1026,street_data,Porto Velho,,
0,8795586,Rua Flor do Divino,3106200.0,3,1027,street_data,Flor Do Divino,0.9569597069597069,
14822,28443955,Rua Monte Moria,3106200.0,2,1028,street_data,Monte Moria,,
4555,11155078,Rua dos Arquitetos,3106200.0,2,1029,street_data,dos Arquitetos,,
14737,28443825,Rua Cruz de Malta,3106200.0,2,1030,street_data,Cruz de Malta,,
264899,133086758,Rua Púrpura,3106200.0,2,1031,street_data,Púrpura,,
16830,28799094,Rua Luiz Cândido da Cruz,3106200.0,2,1032,street_data,Luiz Cândido da Cruz,,
3879,10645542,Rua Emídio Germano,3106200.0,2,1033,street_data,Emídio Germano,,
18958,28906786,Rua Bom Jesus do Livramento,3106200.0,2,1034,street_data,Bom Jesus do Livramento,,
0,28877155,Rua Heitor A Montalvão,3106200.0,3,1036,street_data,Heitor A Montalvao,1.0,
3432,9838352,Rua São Domingos,3106200.0,2,1038,street_data,São Domingos,,
261332,131893687,Rua Manila,3106200.0,2,1040,street_data,Manila,,
19078,28907871,Rua Padre João Tavares,3106200.0,2,1041,street_data,Padre João Tavares,,
17815,28832176,Rua Taiobeiras,3106200.0,2,1042,street_data,Taiobeiras,,
2393,8658701,Rua Serro,3106200.0,2,1043,street_data,Serro,,
367,4600644,Rua Januária,3106200.0,2,1044,street_data,Januária,,
0,362844372,Rua Arco Íris,3106200.0,3,1045,street_data,Arco Iris,0.962962962962963,
17205,28803188,Rua Vinte,3106200.0,2,1046,street_data,Vinte,,
4530,11131971,Rua Desembargador José Satyro,3106200.0,2,1047,street_data,Desembargador José Satyro,,
0,4497886,Rua Professor Edmundo Lins,3106200.0,3,1048,street_data,Professor Vale Do Jatoba,1.0,
163,4515353,Rua Salinas,3106200.0,2,1049,street_data,Salinas,,
0,556141906,Rua Flor De Jambo,3106200.0,3,1050,street_data,Flor De Fogo,0.9628205128205128,
2047,8114630,Rua Nossa Senhora de Fátima,3106200.0,2,1051,street_data,Nossa Senhora de Fátima,,
2418,8661228,Rua Santa Helena,3106200.0,2,1052,street_data,Santa Helena,,
19136,28908165,Rua Antônia de Carvalho,3106200.0,2,1054,street_data,Antônia de Carvalho,,
5678,13862395,Rua Júlio Correa Pinto,3106200.0,2,1055,street_data,Júlio Correa Pinto,,
138,4495493,Rua José Cleto,3106200.0,2,1056,street_data,José Cleto,,
261435,131900984,Rua Desembargador Barcelos,3106200.0,2,1057,street_data,Desembargador Barcelos,,
21471,29086959,Rua Inglaterra,3106200.0,2,1058,street_data,Inglaterra,,
964131,278863761,Rua Lagoa da Prata,3106200.0,2,1059,street_data,Lagoa da Prata,,
3323,9804244,Rua Maria José Gomes,3106200.0,2,1060,street_data,Maria José Gomes,,
5043,11359801,Rua Um,3106200.0,2,1061,street_data,Um,,
0,8779997,Rua Ipomeia,3106200.0,3,1062,street_data,Ipomeira,0.9833333333333334,
19408,28923801,Rua Pedro Batista Martins,3106200.0,2,1063,street_data,Pedro Batista Martins,,
416,4600739,Rua dos Goitacazes,3106200.0,2,1064,street_data,dos Goitacazes,,
2418,8661228,Rua Santa Helena,3106200.0,2,1065,street_data,Santa Helena,,
315,4566772,Rua Rio de Janeiro,3106200.0,2,1066,street_data,Rio de Janeiro,,
185,4527467,Rua Viçosa,3106200.0,2,1067,street_data,Viçosa,,
4623,11255118,Rua Francisco Magalhães Gomes,3106200.0,2,1068,street_data,Francisco Magalhães Gomes,,
663708,219906196,Rua da Batalha dos Palmares,3106200.0,2,1069,street_data,da Batalha dos Palmares,,
21523,29087385,Rua Radialista Nilton Ribeiro,3106200.0,2,1070,street_data,Radialista Nilton Ribeiro,,
21697,29088567,Rua Farmacêutico Raul Machado,3106200.0,2,1071,street_data,Farmacêutico Raul Machado,,
455,4603161,Rua Póvoa de Varzim,3106200.0,2,1072,street_data,Póvoa de Varzim,,
15312,28576724,Rua Cinco,3106200.0,2,1075,street_data,Cinco,,
138,4495493,Rua José Cleto,3106200.0,2,1076,street_data,José Cleto,,
670163,221422366,Rua Úrsula Paulino,3106200.0,2,1077,street_data,Úrsula Paulino,,
395582,161536115,Avenida Artur Bernardes,3106200.0,2,1078,street_data,Artur Bernardes,,
1263757,363596187,Rua Suzana,3106200.0,2,1079,street_data,Suzana,,
0,28442329,Rua Vinte e Oito,3106200.0,3,1080,street_data,Vinte e Um,0.9644444444444444,
2497,8665891,Rua Alsácia,3106200.0,2,1081,street_data,Alsácia,,
1868,8095259,Rua Santa Rita Durão,3106200.0,2,1082,street_data,Santa Rita Durão,,
45758,33105000,Rua Levindo Lopes,3106200.0,2,1083,street_data,Levindo Lopes,,
750,4725011,Rua Herculano de Freitas,3106200.0,2,1086,street_data,Herculano de Freitas,,
4205,11083025,Rua Peônia,3106200.0,2,1087,street_data,Peônia,,
264924,133116490,Avenida Dom José Gaspar,3106200.0,2,1088,street_data,Dom José Gaspar,,
21473,29086961,Rua Brasil,3106200.0,2,1089,street_data,Brasil,,
16812,28798943,Rua José Ovídio Guerra,3106200.0,2,1090,street_data,José Ovídio Guerra,,
20830,29085388,Avenida Henfil,3106200.0,2,1091,street_data,Henfil,,
0,4946285,Rua Padre Pedro Pinto,3106200.0,3,1092,street_data,Padre Pedro Pinto 780,1.0,
182,4527457,Rua Antônio de Albuquerque,3106200.0,2,1093,street_data,Antônio de Albuquerque,,
1270,5060449,Rua Álvares Maciel,3106200.0,2,1094,street_data,Álvares Maciel,,
0,706825925,Rua Eliete,3106200.0,3,1095,street_data,Eliete,1.0,
18528,28884497,Rua Ipê Claro,3106200.0,2,1096,street_data,Ipê Claro,,
5694,13862417,Rua Elson Costa,3106200.0,2,1097,street_data,Elson Costa,,
0,9633892,Rua Padre Corrêia de Almeida,3106200.0,3,1098,street_data,Padre Correia de Almeida,1.0,
21274,28894209,Rua Macaé,3106200.0,2,1099,street_data,Macaé,,
1918073,683259475,Avenida Pinxinguinha,3106200.0,2,1100,street_data,Pinxinguinha,,
0,28576732,Rua 14,3106200.0,3,1102,street_data,14,1.0,
19375,28913079,Rua Sebastião Clemente de Souza,3106200.0,2,1103,street_data,Sebastião Clemente de Souza,,
5043,11359801,Rua Um,3106200.0,2,1104,street_data,Um,,
355,4600617,Rua Princesa Leopoldina,3106200.0,2,1105,street_data,Princesa Leopoldina,,
406,4600721,Rua Cláudio Manoel,3106200.0,2,1106,street_data,Cláudio Manoel,,
15312,28576724,Rua Cinco,3106200.0,2,1108,street_data,Cinco,,
4674,11257517,Rua Xapuri,3106200.0,2,1109,street_data,Xapuri,,
425,4600758,Rua Viamão,3106200.0,2,1110,street_data,Viamão,,
712952,224393484,Rua Muniz,3106200.0,2,1111,street_data,Muniz,,
21443,29086925,Rua Polônia,3106200.0,2,1112,street_data,Polônia,,
0,8035651,Rua Campania,3106200.0,3,1114,street_data,Campainha,0.9606481481481481,
20896,29086774,Rua Washington,3106200.0,2,1115,street_data,Washington,,
21616,29087874,Rua Zélia,3106200.0,2,1116,street_data,Zélia,,
15292,28576687,Rua Trinta e Dois,3106200.0,2,1117,street_data,Trinta e Dois,,
1361484,383545602,Rua Manoel Vaz,3106200.0,2,1118,street_data,Manoel Vaz,,
17626,28813344,Rua Patrício Barbosa,3106200.0,2,1119,street_data,Patrício Barbosa,,
265106,133238835,Rua Tuiuti,3106200.0,2,1120,street_data,Tuiuti,,
20917,29086800,Rua Augusto Moreira,3106200.0,2,1121,street_data,Augusto Moreira,,
16970,28799503,Rua Adelina Patrícia de Carvalho,3106200.0,2,1122,street_data,Adelina Patrícia de Carvalho,,
18996,28907434,Rua Cinelândia,3106200.0,2,1123,street_data,Cinelândia,,
19662,28975076,Rua Rio Grande do Sul,3106200.0,2,1124,street_data,Rio Grande do Sul,,
3553,9873453,Avenida Dom João VI,3106200.0,2,1125,street_data,Dom João VI,,
16808,28798938,Rua Intersindical,3106200.0,2,1126,street_data,Intersindical,,
2445,8662651,Rua Mesquita,3106200.0,2,1127,street_data,Mesquita,,
3688,10597914,Rua Servidão,3106200.0,2,1128,street_data,Servidão,,
5135,11381963,Avenida Saramenha,3106200.0,2,1129,street_data,Saramenha,,
3359,9809530,Rua São Vicente,3106200.0,2,1130,street_data,São Vicente,,
0,8071452,Rua Tenente Sena,3106200.0,3,1131,street_data,Tenente Helim,0.9628205128205128,
1308,5060537,Rua Daniel de Carvalho,3106200.0,2,1132,street_data,Daniel de Carvalho,,
629,4662923,Avenida Brigadeiro Eduardo Gomes,3106200.0,2,1133,street_data,Brigadeiro Eduardo Gomes,,
19477,28924077,Rua Benjamim Gonçalves Couto,3106200.0,2,1136,street_data,Benjamim Gonçalves Couto,,
980362,283264856,Rua Urandi,3106200.0,2,1137,street_data,Urandi,,
2952,9655835,Rua São João Evangelista,3106200.0,2,1138,street_data,São João Evangelista,,
2803,9629199,Rua Maria Cândida de Jesus,3106200.0,2,1140,street_data,Maria Cândida de Jesus,,
1750,8076768,Rua Coronel José Carlos,3106200.0,2,1141,street_data,Coronel José Carlos,,
2434,8662325,Rua Fagundes Varela,3106200.0,2,1142,street_data,Fagundes Varela,,
1333530,377495886,Rua João Pinheiro,3106200.0,2,1143,street_data,João Pinheiro,,
21570,29087823,Rua São Gonçalo do Pará,3106200.0,2,1144,street_data,São Gonçalo do Pará,,
446,4600798,Rua Alvarenga Peixoto,3106200.0,2,1146,street_data,Alvarenga Peixoto,,
0,175764978,Rua Caxangá,3106200.0,3,1148,street_data,Caxanga,0.9619047619047619,
1062165,300328319,Avenida Guaratan,3106200.0,2,1149,street_data,Guaratan,,
0,4600764,Rua São Luiz,3106200.0,3,1150,street_data,São Luis,0.975,
3380,9809576,Rua Engenheiro Alberto Pontes,3106200.0,2,1151,street_data,Engenheiro Alberto Pontes,,
17292,28807268,Rua Argental Drumond,3106200.0,2,1152,street_data,Argental Drumond,,
